,brand_bsin,brand_img,brand_link,brand_nm,cal,cal_from_fat,calcium,chol_dv,chol_mg,country_iso_cd,diet_fiber_dv,diet_fiber_g,gcp_cd,gln_addr_02,gln_addr_04,gln_addr_city,gln_addr_postalcode,gln_cd,gln_country_iso_cd,gln_nm,gpc_s_cd,gtin_cd,gtin_img,gtin_nm,ingredients,iron,m_floz,m_g,m_ml,m_oz,owner_cd,owner_img,owner_link,owner_nm,owner_wiki_en,pkg_unit,pot_dv,pot_mg,prefix_nm,protein_g,return_code,sat_fat_dv,sat_fat_g,serv_ct,serv_size_g,serv_size_ml,sod_dv,sod_mg,sugars_g,tot_carb_dv,tot_carb_g,tot_fat_dv,tot_fat_g,trans_fat_g,vitamin_a,vitamin_c
127,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609301,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093011049,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093011049.jpg,Juice Grapefruit,"PURE JUICE MADE FROM APPLE,WHITE GRAPE,ORANGE,GRAPEFRUIT AND ACEROLA JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,NATURAL FLAVOR,GUM ARABIC,RED RADISH JUICE (COLOR),ASCORBIC ACID (VITAMIN C),NIACINAMIDE,PYRIDOXINE HYDROCHLORIDE (VITAMIN B6)",0.0,8.4,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,250.0,1.0,15.0,20.0,7.0,22.0,0.0,0.0,0.0,0,30.0
128,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609301,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093012084,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093012084.jpg,Juice Pomegranate,"PURE JUICE MADE FROM APPLE,WHITE GRAPE,CLARIFIED PINEAPPLE,CRANBERRY,POMEGRANATE AND ACEROLA JUICE CONCENTRATES,SPARKLING WATER,NATURAL FLAVOR,CITRIC ACID,FRUIT AND VEGETABLE JUICE (COLOR),ASCORBIC ACID (VITAMIN C),NIACINAMIDE,PYRIDOXINE HYDROCHLORIDE (VITAMIN B6)",0.0,8.4,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,250.0,1.0,10.0,18.0,7.0,22.0,0.0,0.0,0.0,0,30.0
129,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609301,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093014040,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093014040.jpg,Juice Grapefruit,"PURE JUICE MADE FROM APPLE,WHITE GRAPE,ORANGE,GRAPEFRUIT AND ACEROLA JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,NATURAL FLAVOR,GUM ARABIC,RED RADISH JUICE (COLOR),ASCORBIC ACID (VITAMIN C),NIACINAMIDE,PYRIDOXINE HYDROCHLORIDE (VITAMIN B6)",0.0,8.4,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,12,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,250.0,1.0,15.0,20.0,7.0,22.0,0.0,0.0,0.0,0,30.0
130,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609301,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093014088,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093014088.jpg,Juice Pomegranate,"PURE JUICE MADE FROM APPLE,WHITE GRAPE,CLARIFIED PINEAPPLE,CRANBERRY,POMEGRANATE AND ACEROLA JUICE CONCENTRATES,SPARKLING WATER,NATURAL FLAVOR,CITRIC ACID,FRUIT AND VEGETABLE JUICE (COLOR),ASCORBIC ACID (VITAMIN C),NIACINAMIDE,PYRIDOXINE HYDROCHLORIDE (VITAMIN B6)",0.0,8.4,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,12,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,250.0,1.0,10.0,18.0,7.0,22.0,0.0,0.0,0.0,0,30.0
131,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,300.0,60.0,15.0,10.0,30.0,US,16.0,4.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002027,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002027.jpg,Lamb Saag,"Spinach Sauce (Spinach,Water,Diced Tomatoes [Diced Tomatoes,Tomato Juice,Salt,Calcium Chloride,Citric Acid],Onions,Lamb Broth,Cream,Tomato Paste [Tomatoes,Citric Acid],Expeller Pressed Canola Oil,Ginger,Garlic,Spices,Sea salt),Basmati Rice (Water,Basmati Rice,Expeller Pressed Canola Oil,Ginger,Garlic),Lamb (Lamb,Nonfat Yogurt (Cultured Nonfat Milk,Pectin),Water,Cornstarch,Ginger,Sea salt,Garlic,Spices,Expeller Pressed Canola Oil). Contains Milk.",15.0,,,,11.0,,,,,,1,0.0,0.0,GS1 US,19.0,0,13.0,2.5,1.0,312.0,0.0,25.0,590.0,1.0,12.0,36.0,11.0,7.0,0.0,40,8.0
132,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,340.0,70.0,8.0,13.0,40.0,US,20.0,5.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002034,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002034.jpg,Lamb Vindaloo,"Vindaloo Sauce (Water,Diced Potatoes,Tomato Paste,Lamb Broth,Diced Onions,Spices,Garlic Puree,White Distilled Vinegar,Ginger,Canola Oil,Tamarind,Sugar,Sea Salt),Saffron Rice (Water,Basmati Rice,Saffron Salt),Lamb (Lamb,Nonfat Yogurt (Cultured Nonfat Milk,Pectin),Water,Cornstarch,Ginger,Sea Salt,Spices,Canola Oil). Contains Milk.",20.0,,,,11.0,,,,,,1,0.0,0.0,GS1 US,16.0,0,10.0,2.0,1.0,312.0,0.0,27.0,650.0,2.0,18.0,54.0,11.0,7.0,0.0,30,10.0
133,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,400.0,110.0,10.0,18.0,55.0,US,12.0,3.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002041,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002041.jpg,Chicken Biryani,"Basmati Rice (Water,Basmati Rice,Expeller Pressed Canola Oil,Garlic,Ginger,Turmeric),Chicken (Boneless Chicken,Nonfat Yogurt [Cultured Nonfat Milk,Pectin],Expeller Pressed Canola Oil,Garlic,Ginger,Sea Salt,Spices),Biryani Sauce (Onions,Yogurt [Cultured Nonfat Milk,Pectin],Tomato Puree [Tomato,Citric Acid],Chicken Stock,Expeller Pressed Canola Oil,Ginger,Garlic,Unsalted Butter,Spices,Sea Salt,Turmeric),Caramelized Onions (Onions,Expeller Pressed Canola Oil),Fresh Mint. Contains Milk.",15.0,,,,11.0,,,,,,1,0.0,0.0,GS1 US,25.0,0,10.0,2.0,1.0,312.0,0.0,25.0,590.0,4.0,16.0,48.0,18.0,12.0,0.0,8,8.0
134,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,160.0,30.0,2.0,12.0,35.0,US,4.0,1.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002225,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002225.jpg,Chicken Tenders,"Chicken Breast Strips,Water.  Contains 2% Or Less Of: Rice Starch,Lemon Juice Concentrate,Sea Salt,Vinegar,Tocopherols (Vitamin E). PREDUSTED,BATTERED,AND BREADED WITH: Dried Potatoes,Water,Rice Flour,Corn Flour,Corn Starch,Corn Meal,Salt,Garlic Powder,Onion Powder,Expeller Pressed Canola Oil,Cream of Tartar,Sodium Bicarbonate,Spices,Xanthan Gum.",4.0,,,,8.0,,,,,,1,0.0,0.0,GS1 US,15.0,0,3.0,0.5,2.5,85.0,0.0,15.0,360.0,0.0,6.0,17.0,5.0,3.0,0.0,0,4.0
135,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,160.0,30.0,2.0,12.0,35.0,US,4.0,1.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002232,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002232.jpg,Chicken Bites,"Chicken Breast Chunks,Water.  Contains 2% Or Less Of: Rice Starch,Lemon Juice Concentrate,Sea Salt,Vinegar,Tocopherols (Vitamin E). PREDUSTED,BATTERED,AND BREADED WITH: Dried Potatoes,Water,Rice Flour,Corn Flour,Corn Starch,Corn Meal,Salt,Garlic Powder,Onion Powder,Expeller Pressed Canola Oil,Cream of Tartar,Sodium Bicarbonate,Spices,Xanthan Gum.",4.0,,,,8.0,,,,,,1,0.0,0.0,GS1 US,15.0,0,3.0,0.5,2.5,85.0,0.0,15.0,360.0,0.0,6.0,17.0,5.0,3.0,0.0,0,4.0
136,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,310.0,70.0,2.0,13.0,40.0,US,24.0,6.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002249,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002249.jpg,Chicken Tikka Masala,"Boneless Chicken,Nonfat Plain Yogurt (Cultured Nonfat Milk,Pectin),Water,Ginger,Cornstarch,Garlic,Sea Salt,Expeller Pressed Canola Oil,Spices. Masala Sauce: Water,Diced Onions,Tomato Paste (Tomatoes,Citric Acid),Cream,Spices,Garlic,Expeller Pressed Canola Oil,Sea Salt,Cane Sugar. Basmati Rice: Water,Basmati Rice,Expeller Pressed Canola Oil,Garlic,Ginger. Whole Grain Wrap: Whole Wheat Flour,Water,Expeller Pressed Canola Oil,Sea Salt",15.0,,,,5.5,,,,,,1,0.0,5.0,GS1 US,21.0,0,8.0,1.5,1.0,156.0,0.0,18.0,440.0,2.0,12.0,37.0,12.0,8.0,0.0,0,0.0
137,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,300.0,70.0,2.0,7.0,20.0,US,30.0,7.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002256,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002256.jpg,Keema with Chicken,"Keema Filling: Boneless Chicken,Basmati Rice (Water,Basmati Rice,Expeller Pressed Canola Oil,Garlic,Ginger),Green Peas,Tomato Puree (Tomato Concentrate [Water,Tomato Paste],Citric Acid),Diced Onions,Diced Tomatoes,Diced Red Bell Pepper,Cream,Spices,Expeller Pressed Canola Oil,Ginger,Unsalted Butter,Sea Salt. Whole Grain Wrap: Whole Wheat Flour,Water,Expeller Pressed Canola Oil,Sea Salt.",20.0,,,,5.5,,,,,,1,3.0,120.0,GS1 US,15.0,0,9.0,1.5,1.0,156.0,0.0,19.0,460.0,3.0,14.0,42.0,12.0,8.0,0.0,8,15.0
138,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,180.0,70.0,4.0,0.0,0.0,US,8.0,2.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002300,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002300.jpg,Crispy Samosas With Vegetables,"Phyllo Dough (Enriched Unbleached Unbromated Wheat Flour [Wheat Flour Enriched (Niacin,Iron,Thiamine Mononitrate,Riboflavin,Folic Acid),Malted Barley Flour],Filtered Water,Organic Wheat Starch,Organic Tapioca Starch,Malted Barley Flour,Natural Flavor,Organic Expeller Pressed Soy Oil,Salt,Non-GMO Soy Lecithin),Potatoes,Organic Expeller Pressed Soy Oil,Carrots,Spinach,Lentil Beans,Onions,Garlic,Fennel,Sea Salt,Coriander,Black Pepper. CONTAINS: SOY AND WHEAT INGREDIENTS.",15.0,,,,8.25,,,,,,1,0.0,0.0,GS1 US,4.0,0,3.0,0.5,3.0,78.0,0.0,10.0,240.0,2.0,8.0,25.0,12.0,8.0,0.0,25,4.0
139,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,160.0,60.0,6.0,1.0,5.0,US,7.0,2.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002317,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002317.jpg,Crispy Samosas With Saag Paneer,"Phyllo Dough (Enriched Unbleached Unbromated Wheat Flour [Wheat Flour Enriched (Niacin,Iron,Thiamine Mononitrate,Riboflavin,Folic Acid),Malted Barley Flour],Filtered Water,Organic Wheat Starch,Organic Tapioca Starch,Malted Barley Flour,Natural Flavor,Organic Expeller Pressed Soy Oil,Salt,Non-GMO Soy Lecithin),Spinach,rBST-Free Paneer Cheese* (Milk,Vinegar,Salt),Onions,Organic Expeller Pressed Soy Oil,Tomatoes,Clarified Sweet Butter (Cream & Natural Flavoring),Garlic,Ginger,Sea Salt,Cumin,Paprika,Coriander,Red Chili Pepper,Cinnamon,Clove. CONTAINS: MILK,SOY AND WHEAT INGREDIENTS.",8.0,,,,8.25,,,,,,1,0.0,0.0,GS1 US,4.0,0,7.0,1.5,3.0,78.0,0.0,10.0,250.0,3.0,7.0,21.0,10.0,7.0,0.0,60,2.0
140,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,50.0,15.0,0.0,0.0,4.9,US,2.0,0.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002621,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002621.jpg,Moroccan Tagine,"Water,Date Paste (Dates,Water),Sugar,White Honey,Tomato Paste,Canola Oil,Salt,Modified Corn Starch,Spices,Tamarind Puree,Lemon Juice Concentrate,Dehydrated Garlic,Paprika,Soy Lecithin,Natural Flavors,Turmeric,Xanthan Gum,Sunflower Oil,Natural Smoke Flavor. CONTAINS: SOY.",2.0,,,,7.0,,,,,,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,7.0,30.0,0.0,10.0,200.0,6.0,3.0,8.0,3.0,1.5,0.0,3,3.0
141,48MHLZ,http://product.okfn.org.s3.amazonaws.com/images/brand/48MHLZ.jpg,http://www.aquafina.com,Aquafina,0.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0012000,700 Anderson Hill Road,NY,Purchase,10577,0012000000003,US,Pepsi-Cola North America Inc.,50000000,0012000012075,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-001/0012000012075.jpg,Flavored Water - Wild Berry,"FILTERED WATER,NATURAL FLAVOR,CITRIC ACID,SODIUM HEXAMETAPHOSPHATE (TO PROTECT FLAVOR),PHOSPHORIC ACID,SODIUM BENZOATE (PRESERVES FRESHNESS),SODIUM CITRATE,SUCRALOSE,CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR)",0.0,16.9,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,6,0.0,0.0,GS1 US,0.0,0,0.0,0.0,2.0,0.0,240.0,6.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
142,48MHLZ,http://product.okfn.org.s3.amazonaws.com/images/brand/48MHLZ.jpg,http://www.aquafina.com,Aquafina,0.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0012000,700 Anderson Hill Road,NY,Purchase,10577,0012000000003,US,Pepsi-Cola North America Inc.,50000000,0012000031090,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-001/0012000031090.jpg,Flavored Water - Strawberry Kiwi,"FILTERED WATER,CITRIC ACID,NATURAL FLAVOR,SODIUM HEXAMETAPHOSPHATE (TO PROTECT FLAVOR),PHOSPHORIC ACID,POTASSIUM CITRATE,POTASSIUM SORBATE (PRESERVES FRESHNESS),SUCRALOSE,ACESULFAME POTASSIUM,CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR)",0.0,,,,20.0,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,2.5,0.0,240.0,7.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
143,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130.0,0.0,2.0,0.0,0.0,US,20.0,5.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383000053,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383000053.jpg,"Red Delicious WAXF 2 1/4\ 3lb""",Apple,4.0,,1360.0,,233.0,,,,,,1,7.0,260.0,GS1 US,1.0,0,0.0,0.0,1.0,242.0,0.0,0.0,0.0,25.0,11.0,34.0,0.0,0.0,0.0,2,8.0
144,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130.0,0.0,2.0,0.0,0.0,US,20.0,5.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383007434,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383007434.jpg,"Gala WAXF 2 1/2\ 5lb""",Apple,4.0,,2268.0,,389.0,,,,,,1,7.0,260.0,GS1 US,1.0,0,0.0,0.0,1.0,242.0,0.0,0.0,0.0,25.0,11.0,34.0,0.0,0.0,0.0,2,8.0
145,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,100.0,10.0,2.0,0.0,0.0,US,16.0,4.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383300511,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383300511.jpg,Bosc US#1 2 1/8 3lb,Pear,0.0,,1360.0,,233.0,,,,,,1,0.0,0.0,GS1 US,1.0,0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,17.0,8.0,25.0,2.0,1.0,0.0,0,10.0
146,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,100.0,10.0,2.0,0.0,0.0,US,16.0,4.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383300528,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383300528.jpg,Bartlett US#1 2 1/8 3lb,Pear,0.0,,1360.0,,233.0,,,,,,1,0.0,0.0,GS1 US,1.0,0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,17.0,8.0,25.0,2.0,1.0,0.0,0,10.0
147,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,90.0,0.0,2.0,0.0,0.0,US,12.0,3.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383310633,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383310633.jpg,Dark Sweet 1 Lb,Cherry,2.0,,454.0,,78.0,,,,,,1,9.0,300.0,GS1 US,2.0,0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,19.0,7.0,22.0,1.0,0.5,0.0,2,15.0
148,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,90.0,0.0,2.0,0.0,0.0,US,12.0,3.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383310701,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383310701.jpg,Rainier 2 Lb,Cherry,2.0,,907.0,,155.0,,,,,,1,9.0,300.0,GS1 US,2.0,0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,19.0,7.0,22.0,1.0,0.5,0.0,2,15.0
149,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,130.0,0.0,4.0,0.0,0.0,US,20.0,5.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400016335,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400016335.jpg,Vegetarian Baked Beans,,10.0,,,,16.0,,,,,,1,0.0,0.0,GS1 US,6.0,0,0.0,0.0,1.0,13.0,0.0,23.0,550.0,12.0,10.0,29.0,0.0,0.0,0.0,0,0.0
150,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,110.0,10.0,4.0,0.0,0.0,US,24.0,6.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400016908,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400016908.jpg,Chili Beans,,8.0,,,,16.0,,,,,,1,11.0,400.0,GS1 US,6.0,0,0.0,0.0,1.0,130.0,0.0,22.0,530.0,2.0,7.0,20.0,2.0,1.0,0.0,0,0.0
151,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,100.0,0.0,4.0,0.0,0.0,US,28.0,7.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400018100,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400018100.jpg,Pinto Beans,,8.0,,,,16.0,,,,,,1,9.0,310.0,GS1 US,6.0,0,0.0,0.0,1.0,130.0,0.0,19.0,450.0,0.0,6.0,18.0,0.0,0.0,0.0,0,0.0
152,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,80.0,10.0,4.0,0.0,0.0,US,28.0,7.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400018216,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400018216.jpg,Pinto Beans With Bacon,,8.0,,,,15.5,,,,,,1,7.0,260.0,GS1 US,6.0,0,0.0,0.0,1.0,130.0,0.0,18.0,440.0,0.0,6.0,19.0,2.0,1.0,0.0,0,0.0
153,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,100.0,10.0,4.0,0.0,0.0,US,20.0,5.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400018285,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400018285.jpg,Pinto Beans Seasoned Recipe,,8.0,,,,16.0,,,,,,1,5.0,180.0,GS1 US,6.0,0,0.0,0.0,1.0,130.0,0.0,20.0,480.0,1.0,6.0,17.0,2.0,1.0,0.0,0,0.0
154,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,105.0,5.0,6.0,0.0,0.0,US,25.0,6.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400018834,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400018834.jpg,Black Beans Reduced Sodium,,15.0,,,,15.0,,,,,,1,14.0,480.0,GS1 US,7.0,0,0.0,0.0,1.0,130.0,0.0,10.0,240.0,1.0,8.0,23.0,1.0,0.5,0.0,0,0.0
155,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,170.0,5.0,6.0,0.0,0.0,US,24.0,6.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400019145,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400019145.jpg,Southern Pit Barbecue,,4.0,,624.0,,22.0,,,,,,1,0.0,0.0,GS1 US,6.0,0,0.0,0.0,1.0,130.0,0.0,23.0,550.0,16.0,12.0,35.0,1.0,0.5,0.0,0,0.0
156,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110.0,15.0,4.0,0.0,0.0,US,12.0,3.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410001387,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410001387.jpg,7 Grain,"WHOLE WHEAT FLOUR,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,SUGAR,MOLASSES,YEAST,WHEAT,CELLULOSE FIBER,WHEAT GLUTEN,RYE,SOYBEAN OIL,GROUND CORN,SALT,BROWN RICE,OATS,CALCIUM PROPIONATE (PRESERVATIVE),MONOGLYCERIDES,DATEM,GRAIN VINEGAR,TRITICALE,CALCIUM SULFATE,BARLEY,FLAXSEED,MILLET,CITRIC ACID,SOY LECITHIN,CALCIUM CARBONATE,NUTS [WALNUTS AND/OR HAZELNUTS (FILBERTS) AND/OR ALMONDS],WHEY,SOY FLOUR,NONFAT MILK",8.0,,680.0,,24.0,,,,,,1,0.0,0.0,GS1 US,4.0,0,0.0,0.0,16.0,43.0,0.0,6.0,150.0,3.0,7.0,21.0,2.0,1.5,0.0,0,0.0
